Message #,Word Counter In Dictionary,# of Occurrences of Word,Spam/Ham (1=spam)
411,17,1,1
411,18,2,1
411,21,2,1
411,22,1,1
411,25,2,1
411,26,2,1
411,27,1,1
411,30,1,1
411,33,1,1
411,34,2,1
411,41,1,1
411,43,1,1
411,50,5,1
411,55,4,1
411,56,1,1
411,60,6,1
411,63,2,1
411,68,1,1
411,70,2,1
411,71,2,1
411,73,1,1
411,76,1,1
411,78,2,1
411,82,2,1
411,91,7,1
411,92,2,1
411,97,2,1
411,103,1,1
411,104,1,1
411,106,1,1
411,108,1,1
411,109,1,1
411,110,2,1
411,121,1,1
411,128,1,1
411,132,2,1
411,136,1,1
411,147,1,1
411,165,1,1
411,171,1,1
411,186,1,1
411,207,1,1
411,209,1,1
411,220,1,1
411,226,1,1
411,228,1,1
411,238,1,1
411,243,2,1
411,249,1,1
411,258,1,1
411,264,1,1
411,274,1,1
411,275,1,1
411,276,1,1
411,280,2,1
411,282,1,1
411,291,1,1
411,306,1,1
411,315,1,1
411,323,1,1
411,331,1,1
411,344,1,1
411,345,3,1
411,349,1,1
411,366,1,1
411,411,1,1
411,416,1,1
411,418,2,1
411,435,1,1
411,466,2,1
411,495,1,1
411,503,1,1
411,534,1,1
411,548,1,1
411,550,1,1
411,568,1,1
411,578,1,1
411,589,2,1
411,597,1,1
411,611,1,1
411,624,1,1
411,626,1,1
411,651,2,1
411,697,1,1
411,723,1,1
411,771,1,1
411,783,1,1
411,784,1,1
411,809,2,1
411,836,1,1
411,840,1,1
411,894,1,1
411,945,1,1
411,950,1,1
411,954,1,1
411,986,1,1
411,996,1,1
411,1018,2,1
411,1044,1,1
411,1045,1,1
411,1052,3,1
411,1080,1,1
411,1091,1,1
411,1171,2,1
411,1184,1,1
411,1212,1,1
411,1244,1,1
411,1248,1,1
411,1284,1,1
411,1327,2,1
411,1392,1,1
411,1563,1,1
411,1588,1,1
411,1779,1,1
411,1897,1,1
411,1945,1,1
411,2026,1,1
411,2242,1,1
411,2259,1,1
411,2310,1,1
411,2328,2,1
411,2335,1,1
411,2361,1,1
411,2366,2,1
411,2390,2,1
411,2477,1,1
412,1,7,1
412,2,8,1
412,6,25,1
412,7,2,1
412,9,18,1
412,10,2,1
412,11,4,1
412,12,1,1
412,13,11,1
412,14,14,1
412,16,7,1
412,17,3,1
412,19,5,1
412,20,5,1
412,24,3,1
412,25,1,1
412,26,3,1
412,27,4,1
412,28,3,1
412,30,2,1
412,32,6,1
412,36,4,1
412,37,1,1
412,38,4,1
412,40,3,1
412,41,1,1
412,44,1,1
412,46,2,1
412,49,1,1
412,51,1,1
412,54,2,1
412,55,1,1
412,56,2,1
412,58,31,1
412,59,5,1
412,62,1,1
412,65,5,1
412,67,4,1
412,70,2,1
412,71,1,1
412,72,3,1
412,74,1,1
412,78,4,1
412,79,3,1
412,80,1,1
412,81,1,1
412,86,3,1
412,90,1,1
412,95,1,1
412,96,2,1
412,102,3,1
412,113,1,1
412,114,2,1
412,115,3,1
412,116,1,1
412,118,1,1
412,119,1,1
412,121,2,1
412,122,1,1
412,124,1,1
412,133,3,1
412,136,1,1
412,137,2,1
412,138,1,1
412,140,4,1
412,143,1,1
412,144,4,1
412,145,1,1
412,150,3,1
412,151,9,1
412,152,2,1
412,153,1,1
412,154,3,1
412,157,1,1
412,159,1,1
412,161,1,1
412,162,1,1
412,165,1,1
412,167,2,1
412,168,2,1
412,172,2,1
412,177,1,1
412,179,1,1
412,183,1,1
412,186,2,1
412,187,1,1
412,188,3,1
412,191,2,1
412,192,2,1
412,193,5,1
412,194,3,1
412,197,2,1
412,198,1,1
412,199,1,1
412,200,2,1
412,202,1,1
412,204,1,1
412,205,1,1
412,207,5,1
412,213,6,1
412,214,1,1
412,217,1,1
412,221,2,1
412,227,1,1
412,231,2,1
412,232,1,1
412,234,1,1
412,235,1,1
412,245,3,1
412,246,1,1
412,250,1,1
412,251,4,1
412,253,1,1
412,257,1,1
412,258,1,1
412,265,8,1
412,269,2,1
412,270,2,1
412,271,1,1
412,274,4,1
412,281,2,1
412,284,1,1
412,285,1,1
412,290,1,1
412,295,2,1
412,297,1,1
412,300,2,1
412,302,2,1
412,304,2,1
412,306,1,1
412,309,2,1
412,312,1,1
412,315,2,1
412,316,1,1
412,322,1,1
412,323,1,1
412,333,3,1
412,336,1,1
412,337,4,1
412,338,1,1
412,343,1,1
412,360,2,1
412,363,3,1
412,369,1,1
412,376,3,1
412,378,2,1
412,379,1,1
412,385,1,1
412,390,3,1
412,394,1,1
412,395,1,1
412,399,2,1
412,403,1,1
412,410,3,1
412,420,2,1
412,431,2,1
412,435,1,1
412,459,1,1
412,472,2,1
412,481,1,1
412,482,1,1
412,486,1,1
412,496,1,1
412,498,2,1
412,500,1,1
412,502,1,1
412,511,1,1
412,517,2,1
412,530,2,1
412,532,1,1
412,533,1,1
412,534,1,1
412,549,1,1
412,555,2,1
412,570,1,1
412,577,1,1
412,590,1,1
412,594,1,1
412,609,1,1
412,611,1,1
412,620,1,1
412,633,2,1
412,652,1,1
412,690,1,1
412,694,1,1
412,717,3,1
412,723,1,1
412,724,1,1
412,731,1,1
412,754,1,1
412,756,1,1
412,757,1,1
412,770,1,1
412,790,1,1
412,804,1,1
412,810,1,1
412,821,1,1
412,849,1,1
412,857,1,1
412,867,1,1
412,873,1,1
412,875,5,1
412,899,2,1
412,915,2,1
412,955,1,1
412,966,1,1
412,969,2,1
412,986,1,1
412,995,1,1
412,1004,1,1
412,1017,1,1
412,1084,1,1
412,1100,1,1
412,1106,1,1
412,1116,2,1
412,1132,3,1
412,1151,1,1
412,1158,1,1
412,1162,2,1
412,1169,4,1
412,1172,1,1
412,1174,1,1
412,1176,1,1
412,1200,1,1
412,1208,1,1
412,1229,1,1
412,1270,1,1
412,1281,1,1
412,1308,1,1
412,1328,2,1
412,1334,1,1
412,1362,1,1
412,1433,1,1
412,1434,1,1
412,1442,1,1
412,1450,1,1
412,1454,1,1
412,1562,1,1
412,1689,1,1
412,1724,1,1
412,1753,1,1
412,1781,1,1
412,1816,1,1
412,1906,1,1
412,1925,1,1
412,2006,1,1
412,2020,1,1
412,2046,1,1
412,2127,3,1
412,2252,1,1
412,2326,1,1
412,2335,1,1
412,2399,1,1
412,2420,1,1
413,1,2,1
413,3,1,1
413,7,4,1
413,11,1,1
413,12,3,1
413,14,2,1
413,15,5,1
413,16,3,1
413,17,3,1
413,20,1,1
413,21,1,1
413,24,1,1
413,27,2,1
413,30,1,1
413,32,1,1
413,40,1,1
413,43,2,1
413,44,3,1
413,46,2,1
413,48,3,1
413,52,2,1
413,55,2,1
413,57,1,1
413,59,1,1
413,60,2,1
413,63,1,1
413,68,1,1
413,70,1,1
413,71,2,1
413,72,1,1
413,73,7,1
413,74,2,1
413,78,1,1
413,81,1,1
413,92,1,1
413,96,1,1
413,97,1,1
413,99,2,1
413,101,1,1
413,103,1,1
413,108,2,1
413,109,1,1
413,114,3,1
413,115,4,1
413,119,1,1
413,120,2,1
413,121,1,1
413,124,2,1
413,128,1,1
413,129,1,1
413,132,3,1
413,136,2,1
413,146,1,1
413,153,1,1
413,165,1,1
413,171,1,1
413,173,2,1
413,175,1,1
413,184,2,1
413,191,2,1
413,194,1,1
413,195,1,1
413,198,12,1
413,203,1,1
413,223,1,1
413,226,1,1
413,228,1,1
413,235,1,1
413,243,2,1
413,251,1,1
413,261,1,1
413,274,1,1
413,275,1,1
413,276,1,1
413,281,5,1
413,296,1,1
413,303,6,1
413,305,2,1
413,306,1,1
413,314,1,1
413,315,2,1
413,323,2,1
413,329,3,1
413,330,1,1
413,342,1,1
413,345,1,1
413,346,1,1
413,352,1,1
413,363,1,1
413,366,1,1
413,367,1,1
413,383,1,1
413,405,1,1
413,417,1,1
413,455,1,1
413,466,1,1
413,478,1,1
413,494,1,1
413,503,1,1
413,505,1,1
413,515,2,1
413,532,1,1
413,543,5,1
413,576,3,1
413,580,1,1
413,581,1,1
413,613,2,1
413,631,1,1
413,656,1,1
413,658,1,1
413,662,1,1
413,671,2,1
413,682,1,1
413,700,1,1
413,740,2,1
413,760,2,1
413,771,1,1
413,817,1,1
413,823,2,1
413,845,1,1
413,862,1,1
413,884,4,1
413,885,2,1
413,896,2,1
413,897,1,1
413,898,1,1
413,925,1,1
413,934,1,1
413,942,1,1
413,988,1,1
413,1007,2,1
413,1011,1,1
413,1045,1,1
413,1065,2,1
413,1081,1,1
413,1139,18,1
413,1167,10,1
413,1169,1,1
413,1176,1,1
413,1184,1,1
413,1185,1,1
413,1231,1,1
413,1244,1,1
413,1257,1,1
413,1268,1,1
413,1315,1,1
413,1333,1,1
413,1340,1,1
413,1359,1,1
413,1366,1,1
413,1391,1,1
413,1404,4,1
413,1563,1,1
413,1568,2,1
413,1626,1,1
413,1646,1,1
413,1688,1,1
413,1715,1,1
413,1756,4,1
413,1816,1,1
413,1839,2,1
413,1969,2,1
413,1985,1,1
413,1997,2,1
413,2024,1,1
413,2062,2,1
413,2132,1,1
413,2179,1,1
413,2242,2,1
413,2264,3,1
413,2287,1,1
413,2338,1,1
413,2389,2,1
413,2446,4,1
413,2466,1,1
413,2477,1,1
414,1,1,1
414,2,1,1
414,3,1,1
414,15,1,1
414,17,1,1
414,18,1,1
414,21,4,1
414,27,3,1
414,34,1,1
414,39,1,1
414,59,1,1
414,63,1,1
414,68,1,1
414,71,1,1
414,72,1,1
414,78,1,1
414,84,1,1
414,87,2,1
414,132,1,1
414,139,1,1
414,156,1,1
414,157,2,1
414,177,1,1
414,185,1,1
414,188,1,1
414,207,2,1
414,225,3,1
414,247,1,1
414,264,2,1
414,267,1,1
414,273,1,1
414,274,1,1
414,280,1,1
414,321,1,1
414,392,1,1
414,434,1,1
414,462,1,1
414,480,3,1
414,491,1,1
414,538,1,1
414,606,1,1
414,722,1,1
414,773,1,1
414,920,1,1
414,1080,1,1
414,1091,1,1
414,1450,1,1
414,1466,19,1
414,1521,1,1
414,1594,9,1
414,1628,1,1
414,1638,1,1
414,1984,1,1
414,2235,2,1
415,14,1,1
415,15,1,1
415,18,1,1
415,20,1,1
415,21,1,1
415,22,1,1
415,61,1,1
415,146,1,1
415,496,1,1
415,552,1,1
415,755,1,1
416,1,1,1
416,2,1,1
416,6,1,1
416,7,1,1
416,15,1,1
416,17,4,1
416,20,2,1
416,23,1,1
416,25,1,1
416,41,1,1
416,50,2,1
416,55,2,1
416,58,2,1
416,62,1,1
416,67,2,1
416,71,1,1
416,81,1,1
416,83,1,1
416,95,1,1
416,103,1,1
416,113,1,1
416,114,1,1
416,117,2,1
416,128,2,1
416,129,1,1
416,133,1,1
416,136,1,1
416,139,2,1
416,158,1,1
416,161,1,1
416,162,1,1
416,186,1,1
416,195,1,1
416,198,3,1
416,243,1,1
416,245,2,1
416,271,1,1
416,273,1,1
416,275,2,1
416,277,1,1
416,282,1,1
416,292,1,1
416,302,1,1
416,304,1,1
416,314,1,1
416,323,1,1
416,331,1,1
416,343,1,1
416,362,1,1
416,363,2,1
416,376,1,1
416,395,1,1
416,420,1,1
416,431,1,1
416,435,2,1
416,465,1,1
416,478,1,1
416,508,1,1
416,530,1,1
416,534,1,1
416,555,1,1
416,556,1,1
416,576,1,1
416,585,1,1
416,586,1,1
416,588,1,1
416,589,1,1
416,590,1,1
416,640,1,1
416,652,1,1
416,656,1,1
416,658,1,1
416,675,1,1
416,701,1,1
416,749,1,1
416,783,1,1
416,809,1,1
416,855,1,1
416,865,1,1
416,925,1,1
416,936,1,1
416,991,1,1
416,1112,1,1
416,1174,1,1
416,1251,1,1
416,1292,1,1
416,1299,1,1
416,1334,1,1
416,1450,2,1
416,1467,1,1
416,1519,1,1
416,1677,1,1
416,1833,1,1
416,2251,1,1
417,8,1,1
417,11,2,1
417,12,1,1
417,21,1,1
417,34,1,1
417,48,2,1
417,67,1,1
417,72,1,1
417,85,1,1
417,121,1,1
417,125,1,1
417,132,2,1
417,139,1,1
417,200,1,1
417,212,1,1
417,249,1,1
417,328,2,1
417,345,1,1
417,375,1,1
417,380,1,1
417,386,1,1
417,411,1,1
417,414,1,1
417,445,1,1
417,476,1,1
417,582,1,1
417,658,1,1
417,704,1,1
417,758,1,1
417,764,2,1
417,823,1,1
417,993,1,1
417,1544,2,1
417,1627,1,1
417,1837,1,1
417,1844,1,1
417,1862,1,1
417,1870,1,1
417,1977,1,1
417,2033,1,1
417,2056,1,1
418,1,1,1
418,2,1,1
418,6,1,1
418,7,1,1
418,15,3,1
418,23,1,1
418,32,1,1
418,60,1,1
418,89,1,1
418,110,1,1
418,132,1,1
418,158,1,1
418,259,1,1
418,321,1,1
418,424,1,1
418,425,1,1
418,530,1,1
418,556,1,1
418,591,1,1
418,754,1,1
418,2003,1,1
418,2095,1,1
419,15,1,1
419,18,3,1
419,21,3,1
419,27,2,1
419,30,1,1
419,34,3,1
419,39,5,1
419,59,1,1
419,65,1,1
419,68,1,1
419,77,1,1
419,84,2,1
419,96,1,1
419,152,1,1
419,209,1,1
419,220,1,1
419,229,2,1
419,264,1,1
419,265,1,1
419,274,1,1
419,301,1,1
419,321,3,1
419,326,2,1
419,327,6,1
419,329,2,1
419,348,1,1
419,382,2,1
419,426,5,1
419,480,1,1
419,553,1,1
419,569,1,1
419,576,1,1
419,579,2,1
419,606,1,1
419,718,1,1
419,723,3,1
419,747,2,1
419,823,1,1
419,850,3,1
419,897,1,1
419,913,1,1
419,945,2,1
419,1077,1,1
419,1100,1,1
419,1103,1,1
419,1151,1,1
419,1183,1,1
419,1190,1,1
419,1224,2,1
419,1284,1,1
419,1341,1,1
419,1478,3,1
419,1655,1,1
419,1799,1,1
419,1820,2,1
419,1842,2,1
419,1910,1,1
419,1957,1,1
419,2001,1,1
419,2206,1,1
419,2230,1,1
419,2262,1,1
419,2328,1,1
419,2490,1,1
419,2498,1,1
420,6,1,1
420,13,1,1
420,18,1,1
420,19,2,1
420,20,2,1
420,21,2,1
420,22,2,1
420,30,1,1
420,33,1,1
420,34,2,1
420,40,1,1
420,43,2,1
420,53,1,1
420,59,1,1
420,80,1,1
420,83,1,1
420,90,2,1
420,97,2,1
420,103,1,1
420,110,1,1
420,116,3,1
420,134,3,1
420,158,1,1
420,161,2,1
420,165,1,1
420,171,1,1
420,213,1,1
420,259,7,1
420,275,1,1
420,284,1,1
420,288,1,1
420,345,1,1
420,362,2,1
420,372,1,1
420,402,1,1
420,435,1,1
420,448,1,1
420,463,1,1
420,465,1,1
420,468,1,1
420,522,3,1
420,528,1,1
420,562,1,1
420,582,11,1
420,607,1,1
420,667,1,1
420,709,1,1
420,716,1,1
420,773,1,1
420,894,2,1
420,950,1,1
420,1030,1,1
420,1123,1,1
420,1359,2,1
420,1931,3,1
420,2055,1,1
420,2106,1,1
420,2310,1,1
421,18,1,1
421,34,1,1
421,60,1,1
421,91,1,1
421,129,1,1
421,144,1,1
421,165,1,1
421,172,1,1
421,213,1,1
421,278,1,1
421,344,1,1
421,394,1,1
421,423,1,1
421,520,1,1
421,522,1,1
421,1244,1,1
421,1334,1,1
422,1,23,1
422,2,7,1
422,3,28,1
422,5,40,1
422,6,15,1
422,7,2,1
422,9,22,1
422,10,38,1
422,11,9,1
422,12,6,1
422,13,13,1
422,14,16,1
422,15,6,1
422,16,16,1
422,17,5,1
422,19,9,1
422,20,19,1
422,22,19,1
422,23,10,1
422,24,2,1
422,25,1,1
422,27,10,1
422,28,3,1
422,30,9,1
422,32,5,1
422,36,10,1
422,38,3,1
422,40,4,1
422,41,4,1
422,43,5,1
422,44,4,1
422,46,5,1
422,48,3,1
422,49,1,1
422,50,1,1
422,51,6,1
422,54,2,1
422,55,1,1
422,57,8,1
422,58,4,1
422,59,3,1
422,60,2,1
422,62,5,1
422,65,9,1
422,66,1,1
422,67,14,1
422,71,5,1
422,72,4,1
422,73,2,1
422,74,7,1
422,76,4,1
422,79,3,1
422,80,2,1
422,81,2,1
422,83,4,1
422,84,2,1
422,85,1,1
422,86,3,1
422,89,2,1
422,90,8,1
422,91,2,1
422,92,1,1
422,93,2,1
422,95,4,1
422,96,3,1
422,97,1,1
422,99,1,1
422,101,2,1
422,102,8,1
422,103,2,1
422,104,4,1
422,105,3,1
422,106,1,1
422,108,2,1
422,109,3,1
422,110,1,1
422,112,1,1
422,113,1,1
422,114,1,1
422,115,1,1
422,116,4,1
422,117,10,1
422,121,5,1
422,122,1,1
422,126,1,1
422,127,1,1
422,128,1,1
422,133,5,1
422,134,1,1
422,135,1,1
422,136,3,1
422,137,5,1
422,138,5,1
422,139,1,1
422,140,3,1
422,142,3,1
422,143,1,1
422,144,3,1
422,147,2,1
422,148,7,1
422,149,1,1
422,150,5,1
422,151,5,1
422,153,2,1
422,154,2,1
422,155,1,1
422,156,2,1
422,157,2,1
422,158,1,1
422,161,2,1
422,162,4,1
422,165,3,1
422,167,1,1
422,169,1,1
422,170,1,1
422,171,3,1
422,173,6,1
422,179,3,1
422,181,3,1
422,183,6,1
422,184,3,1
422,185,1,1
422,186,2,1
422,187,4,1
422,188,3,1
422,190,3,1
422,191,1,1
422,192,2,1
422,193,2,1
422,194,2,1
422,195,7,1
422,196,7,1
422,197,2,1
422,198,4,1
422,200,3,1
422,202,4,1
422,203,1,1
422,205,5,1
422,207,2,1
422,209,4,1
422,213,3,1
422,214,5,1
422,220,3,1
422,221,1,1
422,223,1,1
422,224,4,1
422,226,3,1
422,231,3,1
422,233,1,1
422,234,1,1
422,240,2,1
422,242,5,1
422,243,1,1
422,245,1,1
422,246,5,1
422,249,1,1
422,250,3,1
422,251,2,1
422,252,1,1
422,253,3,1
422,255,2,1
422,256,5,1
422,258,2,1
422,259,1,1
422,261,1,1
422,265,5,1
422,267,1,1
422,269,3,1
422,270,1,1
422,273,2,1
422,275,1,1
422,277,1,1
422,279,2,1
422,280,2,1
422,281,1,1
422,282,1,1
422,284,2,1
422,286,1,1
422,289,2,1
422,290,1,1
422,291,4,1
422,292,1,1
422,295,1,1
422,296,1,1
422,297,2,1
422,298,2,1
422,300,3,1
422,301,1,1
422,304,2,1
422,306,4,1
422,307,1,1
422,308,8,1
422,309,5,1
422,311,6,1
422,312,2,1
422,313,1,1
422,314,1,1
422,318,2,1
422,319,2,1
422,322,2,1
422,323,2,1
422,326,1,1
422,331,2,1
422,332,2,1
422,338,2,1
422,339,1,1
422,343,1,1
422,345,1,1
422,351,1,1
422,352,3,1
422,355,6,1
422,359,1,1
422,363,1,1
422,366,1,1
422,367,1,1
422,369,1,1
422,376,3,1
422,377,1,1
422,379,1,1
422,380,1,1
422,385,3,1
422,386,1,1
422,389,1,1
422,394,1,1
422,395,3,1
422,399,2,1
422,402,1,1
422,407,1,1
422,408,3,1
422,410,2,1
422,411,1,1
422,414,1,1
422,416,2,1
422,417,2,1
422,418,1,1
422,421,1,1
422,425,1,1
422,426,3,1
422,431,1,1
422,439,2,1
422,442,1,1
422,445,1,1
422,451,3,1
422,455,2,1
422,457,1,1
422,460,1,1
422,465,1,1
422,468,1,1
422,471,2,1
422,472,3,1
422,473,3,1
422,476,3,1
422,479,1,1
422,482,2,1
422,484,1,1
422,485,1,1
422,488,1,1
422,496,1,1
422,497,3,1
422,499,1,1
422,500,1,1
422,506,2,1
422,508,1,1
422,512,4,1
422,514,1,1
422,520,1,1
422,524,2,1
422,525,1,1
422,530,4,1
422,531,3,1
422,537,8,1
422,541,2,1
422,544,2,1
422,545,1,1
422,553,1,1
422,554,5,1
422,555,1,1
422,562,2,1
422,563,1,1
422,568,1,1
422,572,1,1
422,576,1,1
422,577,1,1
422,579,1,1
422,585,1,1
422,587,1,1
422,589,2,1
422,590,1,1
422,594,2,1
422,596,1,1
422,599,1,1
422,600,1,1
422,601,1,1
422,604,2,1
422,613,2,1
422,621,1,1
422,625,1,1
422,626,1,1
422,633,1,1
422,636,1,1
422,639,4,1
422,641,3,1
422,649,1,1
422,650,1,1
422,659,1,1
422,665,2,1
422,670,1,1
422,672,2,1
422,675,1,1
422,677,1,1
422,693,1,1
422,694,2,1
422,715,2,1
422,716,1,1
422,720,3,1
422,722,1,1
422,726,1,1
422,731,1,1
422,733,2,1
422,739,1,1
422,741,3,1
422,746,1,1
422,749,1,1
422,765,1,1
422,782,1,1
422,783,2,1
422,784,1,1
422,790,1,1
422,797,2,1
422,804,2,1
422,805,5,1
422,812,1,1
422,813,3,1
422,814,1,1
422,829,2,1
422,836,1,1
422,839,1,1
422,842,1,1
422,851,2,1
422,857,1,1
422,858,1,1
422,865,1,1
422,868,1,1
422,877,1,1
422,878,1,1
422,881,1,1
422,886,2,1
422,887,1,1
422,890,3,1
422,892,1,1
422,900,2,1
422,902,1,1
422,904,2,1
422,911,1,1
422,915,2,1
422,925,1,1
422,931,1,1
422,933,1,1
422,936,2,1
422,939,1,1
422,941,1,1
422,948,1,1
422,959,2,1
422,961,2,1
422,969,2,1
422,978,1,1
422,983,1,1
422,985,1,1
422,990,2,1
422,991,1,1
422,994,1,1
422,1001,1,1
422,1004,1,1
422,1009,1,1
422,1017,1,1
422,1019,1,1
422,1020,1,1
422,1024,1,1
422,1031,2,1
422,1054,1,1
422,1059,1,1
422,1062,2,1
422,1063,1,1
422,1065,2,1
422,1069,6,1
422,1076,1,1
422,1077,1,1
422,1079,1,1
422,1084,2,1
422,1088,2,1
422,1089,1,1
422,1092,2,1
422,1093,1,1
422,1094,1,1
422,1095,1,1
422,1096,1,1
422,1097,2,1
422,1112,2,1
422,1114,1,1
422,1116,2,1
422,1121,1,1
422,1123,2,1
422,1141,1,1
422,1149,3,1
422,1158,1,1
422,1161,3,1
422,1175,1,1
422,1177,1,1
422,1180,1,1
422,1181,1,1
422,1189,1,1
422,1191,1,1
422,1197,1,1
422,1200,1,1
422,1201,1,1
422,1203,1,1
422,1207,1,1
422,1214,1,1
422,1215,1,1
422,1248,1,1
422,1251,2,1
422,1258,1,1
422,1281,1,1
422,1284,1,1
422,1292,1,1
422,1312,1,1
422,1315,2,1
422,1318,1,1
422,1325,1,1
422,1326,1,1
422,1347,1,1
422,1354,1,1
422,1360,3,1
422,1380,1,1
422,1387,1,1
422,1392,1,1
422,1398,1,1
422,1405,1,1
422,1407,1,1
422,1416,1,1
422,1418,1,1
422,1428,1,1
422,1450,1,1
422,1463,1,1
422,1467,1,1
422,1472,1,1
422,1485,1,1
422,1490,1,1
422,1501,1,1
422,1507,1,1
422,1515,1,1
422,1520,2,1
422,1521,1,1
422,1546,1,1
422,1548,1,1
422,1557,1,1
422,1558,1,1
422,1560,1,1
422,1570,1,1
422,1583,1,1
422,1587,1,1
422,1589,1,1
422,1600,1,1
422,1614,2,1
422,1618,1,1
422,1625,1,1
422,1628,1,1
422,1629,2,1
422,1632,1,1
422,1638,2,1
422,1656,1,1
422,1658,1,1
422,1664,1,1
422,1678,2,1
422,1694,1,1
422,1703,1,1
422,1710,1,1
422,1723,1,1
422,1757,1,1
422,1769,1,1
422,1786,2,1
422,1808,1,1
422,1818,1,1
422,1828,2,1
422,1844,1,1
422,1861,1,1
422,1862,1,1
422,1863,1,1
422,1877,1,1
422,1887,1,1
422,1911,1,1
422,1940,1,1
422,1949,2,1
422,1950,1,1
422,1953,1,1
422,1987,1,1
422,1994,1,1
422,2002,1,1
422,2006,1,1
422,2021,1,1
422,2022,1,1
422,2065,2,1
422,2069,1,1
422,2070,1,1
422,2089,2,1
422,2094,2,1
422,2101,1,1
422,2139,1,1
422,2141,1,1
422,2144,1,1
422,2153,1,1
422,2155,1,1
422,2174,1,1
422,2176,1,1
422,2216,2,1
422,2227,1,1
422,2241,2,1
422,2252,1,1
422,2259,1,1
422,2271,2,1
422,2291,1,1
422,2330,1,1
422,2337,1,1
422,2342,1,1
422,2355,1,1
422,2370,1,1
422,2394,1,1
422,2403,1,1
422,2414,2,1
422,2425,1,1
422,2475,1,1
422,2484,1,1
423,3,3,1
423,5,2,1
423,9,1,1
423,11,2,1
423,17,1,1
423,19,3,1
423,20,1,1
423,23,2,1
423,37,1,1
423,40,2,1
423,41,3,1
423,43,1,1
423,46,1,1
423,54,1,1
423,56,4,1
423,62,2,1
423,63,1,1
423,71,3,1
423,72,1,1
423,73,1,1
423,80,1,1
423,81,2,1
423,91,1,1
423,93,1,1
423,97,1,1
423,101,2,1
423,104,1,1
423,105,2,1
423,106,2,1
423,114,1,1
423,119,1,1
423,135,5,1
423,138,1,1
423,140,1,1
423,142,2,1
423,145,1,1
423,147,3,1
423,150,1,1
423,152,1,1
423,159,1,1
423,163,1,1
423,169,1,1
423,181,1,1
423,182,1,1
423,186,2,1
423,187,1,1
423,190,1,1
423,192,1,1
423,193,1,1
423,197,1,1
423,198,2,1
423,200,3,1
423,201,1,1
423,203,1,1
423,211,1,1
423,231,1,1
423,244,3,1
423,250,1,1
423,253,1,1
423,255,1,1
423,262,9,1
423,281,1,1
423,304,1,1
423,311,1,1
423,314,1,1
423,319,1,1
423,326,2,1
423,327,1,1
423,329,1,1
423,339,1,1
423,372,1,1
423,386,1,1
423,429,1,1
423,435,3,1
423,469,1,1
423,471,1,1
423,478,4,1
423,493,1,1
423,494,1,1
423,506,2,1
423,518,1,1
423,547,1,1
423,548,1,1
423,572,2,1
423,600,1,1
423,603,1,1
423,607,1,1
423,626,3,1
423,633,2,1
423,642,5,1
423,652,1,1
423,665,1,1
423,731,2,1
423,744,1,1
423,752,1,1
423,788,1,1
423,811,1,1
423,823,2,1
423,846,2,1
423,852,1,1
423,875,1,1
423,902,1,1
423,909,2,1
423,934,1,1
423,951,2,1
423,958,2,1
423,1024,1,1
423,1037,3,1
423,1038,1,1
423,1059,1,1
423,1088,1,1
423,1117,1,1
423,1200,1,1
423,1220,2,1
423,1253,1,1
423,1265,2,1
423,1404,1,1
423,1513,1,1
423,1596,1,1
423,1723,1,1
423,1756,1,1
423,1817,1,1
423,1863,2,1
423,1893,1,1
423,1948,1,1
423,2018,1,1
423,2132,1,1
423,2161,1,1
423,2179,1,1
423,2332,1,1
423,2366,1,1
423,2457,1,1
424,6,1,1
424,7,2,1
424,10,1,1
424,13,1,1
424,14,1,1
424,15,2,1
424,17,2,1
424,19,1,1
424,20,1,1
424,26,1,1
424,28,1,1
424,30,1,1
424,31,1,1
424,33,3,1
424,39,2,1
424,41,1,1
424,48,2,1
424,55,1,1
424,57,1,1
424,58,1,1
424,70,1,1
424,84,1,1
424,89,1,1
424,91,1,1
424,94,1,1
424,97,1,1
424,99,1,1
424,102,1,1
424,115,1,1
424,121,1,1
424,132,3,1
424,133,1,1
424,136,2,1
424,139,1,1
424,147,1,1
424,206,1,1
424,225,1,1
424,244,1,1
424,302,3,1
424,323,1,1
424,400,1,1
424,541,1,1
424,705,1,1
424,750,1,1
424,771,1,1
424,881,1,1
424,902,1,1
424,1069,1,1
424,1080,1,1
424,1133,1,1
424,1176,1,1
424,1205,1,1
424,1482,1,1
424,1654,1,1
424,1877,1,1
424,1894,1,1
424,2021,1,1
424,2235,1,1
424,2442,1,1
425,1,23,1
425,2,21,1
425,3,30,1
425,5,47,1
425,6,10,1
425,7,4,1
425,9,15,1
425,10,12,1
425,11,6,1
425,13,15,1
425,14,20,1
425,15,10,1
425,16,18,1
425,17,2,1
425,19,19,1
425,20,17,1
425,22,15,1
425,23,15,1
425,24,5,1
425,25,1,1
425,26,1,1
425,27,12,1
425,28,2,1
425,30,4,1
425,32,5,1
425,33,2,1
425,36,11,1
425,37,1,1
425,38,6,1
425,40,2,1
425,41,4,1
425,43,1,1
425,44,4,1
425,46,1,1
425,48,4,1
425,49,2,1
425,50,2,1
425,51,11,1
425,53,2,1
425,54,5,1
425,55,2,1
425,56,4,1
425,57,6,1
425,58,8,1
425,59,4,1
425,60,3,1
425,62,6,1
425,63,2,1
425,65,5,1
425,67,10,1
425,68,2,1
425,71,2,1
425,72,5,1
425,73,2,1
425,74,3,1
